video_name,Source collection,caption,video_exists,has_caption,num_words,num_chars
22838771.mp4,4-Ben-Deaf-Speech,"Second, there tends to be a lot of effort at breathing, heavy breathing.",True,True,13,72
845066.mp4,Jonathan_2012-11-27_sc94,"When my friend calls me on the video phone, the lights flash on and off.",True,True,15,72
843747.mp4,Jonathan_2012-11-27_sc94,Where is the video phone that you want?,True,True,8,39
31656172.mp4,Jonathan_2012-11-27_sc96,Do you tend to talk with Donna and Jessica?,True,True,9,43
70287814.mp4,Rachel_2012-02-09_sc59,It's illegal to not have a tax.,True,True,7,31
11946513.mp4,Rachel_2012-01-27_sc53,The black bike is better but the red bike is cheaper.,True,True,11,53
66649316.mp4,2-Ben-Voice-Identity,They start to ask the question of who are you and compare it to what they know from their own culture.,True,True,21,102
97996750.mp4,Rachel_2012-02-09_sc58,That dog isn't mine.,True,True,4,20
36288802.mp4,Rachel_2012-01-27_sc50,Dad likes chocolate cereal.,True,True,4,27
83936799.mp4,Cory_2013-6-27_sc112,My friends during my freshman year were shocked because I was bald. I was following a Gallaudet tradition.,True,True,18,106
6187844.mp4,Cory_2013-6-27_sc115,"The teacher is sick of cleaning the classroom, so he didn't clean the room.",True,True,14,75
798767.mp4,Cory_2013-6-27_sc114,"If it's raining tomorrow, I'll stay home.",True,True,7,41
7566320.mp4,Rachel_2012-02-14_sc63,"Wow, he/she left fast.",True,True,4,22
6188928.mp4,Cory_2013-6-27_sc115,"If friends play frisbee, I will  join them.",True,True,8,43
83940945.mp4,Cory_2013-6-27_sc112,Who's going out?,True,True,3,16
36298782.mp4,Rachel_2012-01-27_sc50,The weather is lousy today.,True,True,5,27
22808819.mp4,4-Ben-Deaf-Speech,The category of Deaf Speech tends to be...,True,True,8,42
8398824.mp4,Cory_2013-6-27_sc109,"Cool? No, McDonald's is a fast food resteraunt, they give out hamburgers.",True,True,12,73
841719.mp4,Jonathan_2012-11-27_sc94,Do you have to work all night?,True,True,7,30
7565614.mp4,Rachel_2012-02-14_sc63,Maybe Mary will give birth to a big baby.,True,True,9,41
6187252.mp4,Cory_2013-6-27_sc115,Bob hasn't gone to the post office.,True,True,7,35
75783131.mp4,Rachel_2012-01-27_sc55,Are you going to interpret tomorrow at the library?,True,True,9,51
634720.mp4,Cory_2013-6-27_sc113,Was the fishing trip with friends fun?,True,True,7,38
7983757.mp4,Cory_2013-6-27_sc114,Did the students really listen to the teacher?,True,True,8,46
83940747.mp4,Cory_2013-6-27_sc112,Who arrived home late at night?,True,True,6,31
75784019.mp4,Rachel_2012-01-27_sc55,Yesterday I was on the bus and a strange man sat next to me and started talking. I just stared at him.,True,True,22,102
44284092.mp4,8-Ben-Control-of-sound-places,"When Deaf people enter a church, everything is quiet. So once when a Deaf person got a bible, he didn't realize that as he continued reading the book while turning the pages, the book made rustling noises as the pages turned.",True,True,41,225
63794164.mp4,2-Ben-Voice-Identity,"The first topic relates to the voice -the role of the voice in an audio vocal oriented culture, It is very powerful.",True,True,22,116
15720612.mp4,Jonathan_2012-11-27_sc97,I invited my friend to a BBQ because it`s Fourth of July soon.,True,True,13,62
22847424.mp4,4-Ben-Deaf-Speech,Third. there tends to be a tense. high pitch voice.  So...,True,True,11,58
631756.mp4,Cory_2013-6-27_sc113,My friend caught a fish. I hurried and got a bucket and filled it with water to put the fish in to save the fish for dinner.,True,True,27,124
6612.mp4,Cory_2013-6-27_sc107,The woman who married Prince Charles`s son is famous now.,True,True,10,57
50527920.mp4,8-Ben-Control-of-sound-places,"His parents tried to tell him to stop. When he came out of the bathroom, his parents would say, ""You piss like a horse.""",True,True,24,120
1539428.mp4,Rachel_2011-12-08_sc44,“The economy now is great! It`s fine.” “No! It`s really messed up now.”,True,True,13,71
29294470.mp4,10-Ben-Conclusion,"In the hierarchy of the senses, the visual is now placed above sound.",True,True,13,69
22412260.mp4,4-Ben-Deaf-Speech,What are the criteria to apply for analyzing deaf speech?,True,True,10,57
843443.mp4,Jonathan_2012-11-27_sc94,Why does your friend love travelling?,True,True,6,37
2489.mp4,Cory_2013-6-27_sc107,That job isn't hard.,True,True,4,20
3379250.mp4,Cory_2013-6-27_sc108,"If Jack has a wife, then he loves her.",True,True,9,38
7984250.mp4,Cory_2013-6-27_sc114,I enjoyed talking with the two of them.,True,True,8,39
4235258.mp4,Jonathan_2012-11-27_sc98,Who is asking for directions?,True,True,5,29
629195.mp4,Cory_2013-6-27_sc113,"One time, I missed my morning class because I accidentally over slept.",True,True,12,70
635411.mp4,Cory_2013-6-27_sc113,My friends are planning a surprise event.,True,True,7,41
5596624.mp4,Rachel_2011-12-08_sc45,Who loves Bill?,True,True,3,15
24319030.mp4,4-Ben-Deaf-Speech,"i see: They know I'm Deaf and they imagine that Deaf people cannot speak. But then they realize that I can speak, so they offer praise. That praise itself has an underlying meaning, though.",True,True,34,189
64309594.mp4,2-Ben-Voice-Identity,"For example, in New York, the people there speak quickly.",True,True,10,57
19172155.mp4,1-Ben-Introduction,And how they coped and navigated through the world and the feedbacks they received from others.,True,True,16,95
172732.mp4,Cory_2013-6-27_sc110,I can't believe the car broke!,True,True,6,30
97997243.mp4,Rachel_2012-02-09_sc58,"His name is not John...Wow, it's awful.",True,True,7,39
3378461.mp4,Cory_2013-6-27_sc108,I will read a book.,True,True,5,19
7981589.mp4,Cory_2013-6-27_sc114,Did my friend go ahead with crashing the party?,True,True,9,47
6188040.mp4,Cory_2013-6-27_sc115,Bob hasn't sent the letter.,True,True,5,27
29424.mp4,Jonathan_2012-11-27_sc95,"Throughout my high school years, my mother always had to wake me up because the alarm couldn`t.",True,True,17,95
8537.mp4,Cory_2013-6-27_sc107,"Once he learns the truth, he will be disgusted.",True,True,9,47
254830.mp4,Rachel_2012-02-14_sc66,Now parents often would start considering discussing with the hospital for the early intervention. But the word makes it seems like they are intervening.,True,True,24,153
3381616.mp4,Cory_2013-6-27_sc108,If OJ is innocent then my grandma can ride a bike.,True,True,11,50
50685256.mp4,8-Ben-Control-of-sound-places,He wasn't sure what was it meant. He thought that it was a positive thing - that he urinated like a very healthy horse. So he was delighted by his parents' comment.,True,True,31,164
2083.mp4,Cory_2013-6-27_sc107,Nobody is looking to find money.,True,True,6,32
7982574.mp4,Cory_2013-6-27_sc114,Do you commute to work by bike?,True,True,7,31
9448509.mp4,3-Ben-Voice-Life,"If I hear myself, therefore I am alive",True,True,8,38
83941438.mp4,Cory_2013-6-27_sc112,Where did Mother walk to?,True,True,5,25
6184790.mp4,Cory_2013-6-27_sc115,Who owns this big dog?,True,True,5,22
978916.mp4,Rachel_2012-02-09_sc57,He/She will for sure give him/her flowers.,True,True,7,42
631165.mp4,Cory_2013-6-27_sc113,"When a friend calls me via VP, the lights flash on and off.",True,True,13,59
60611414.mp4,5-Ben-Deaf-Grunts,Specific places allow grunting but in general everyday grunts are not really accepted.,True,True,13,86
75783625.mp4,Rachel_2012-01-27_sc55,It's weird because Mary told me she would be home around midnight but I think she won't get home until three in the morning.,True,True,24,124
6189520.mp4,Cory_2013-6-27_sc115,"If the horse plays all day on the farm, it will fall asleep easily at night.",True,True,16,76
23382460.mp4,4-Ben-Deaf-Speech,"Then, I speak.  And the hearing person comments...",True,True,8,50
65222243.mp4,2-Ben-Voice-Identity,You can imagine that the voice matches; you can't hear it but that's the voice you give to the character.,True,True,20,105
36296787.mp4,Rachel_2012-01-27_sc50,"No, Mary is not a vegetarian.",True,True,6,29
83507101.mp4,Cory_2013-6-25_sc0106,"... for two years, when I was a junior and then a senior in high school. After I graduated from high school, I went to R.I.T., Rochester Institute of Technology.",True,True,29,161
26828110.mp4,Rachel_2012-01-27_sc51,The car didn't break down. Maybe it ran out of gas.,True,True,11,51
50801231.mp4,Rachel_2012-02-14_sc62,Maybe John will live here.,True,True,5,26
254019.mp4,Rachel_2012-02-14_sc66,The study notices how the HIT group thinks that the glass wasn't broken at all.,True,True,15,79
7569872.mp4,Rachel_2012-02-14_sc63,Who was born in September? My brother and my father.,True,True,10,52
97997736.mp4,Rachel_2012-02-09_sc58,"I'm not warm, I'm hot.",True,True,5,22
91156702.mp4,7-Ben-Social-Msg,"mother in the kitchen, who was opening and closing cabinets and clanking the items. This was making noise.",True,True,18,106
844763.mp4,Jonathan_2012-11-27_sc94,"When we arrive in India, I have to send my family a postcard thanking them for support.",True,True,17,87
47065092.mp4,8-Ben-Control-of-sound-places,So I came to view the bathroom as the safe sanctuary for making those kinds of noises.,True,True,17,86
173137.mp4,Cory_2013-6-27_sc110,The car has a full tank of gas.,True,True,8,31
17593192.mp4,Rachel_2011-12-01_sc43,Age isn't important.,True,True,3,20
172630.mp4,Cory_2013-6-27_sc110,"No no no, I hate chocolate cereal.",True,True,7,34
255743.mp4,Rachel_2012-02-14_sc66,It's important that the child signs. Hospitals don't use 'communication opportunities' as their word choices.,True,True,15,109
15717357.mp4,Jonathan_2012-11-27_sc97,"When I passed out last night, everyone cheered me on.",True,True,10,53
83941733.mp4,Cory_2013-6-27_sc112,Did Mother clean the kitchen?,True,True,5,29
22215049.mp4,4-Ben-Deaf-Speech,But deaf speech itself was not normal.,True,True,7,38
38275141.mp4,6-Ben-Control-of-Sound,"Basically, two different groups informed the world that Deaf people do make noises, and that the stories Deaf people share about the various noises involve...",True,True,25,158
15718441.mp4,Jonathan_2012-11-27_sc97,My friend went to a different movie because he prefers action and horror movies.,True,True,14,80
30235.mp4,Jonathan_2012-11-27_sc95,Did Donna give the money?,True,True,5,25
31659525.mp4,Jonathan_2012-11-27_sc96,Why don`t you ask him for directions?,True,True,7,37
7984249.mp4,Cory_2013-6-27_sc114,The bride and groom ended their wedding with a dance.,True,True,10,53
21374116.mp4,4-Ben-Deaf-Speech,"In categorizations of speech disorders, deaf speech has its own category.",True,True,11,73
845472.mp4,Jonathan_2012-11-27_sc94,My friend loves to go fishing because he loves to eat fish.,True,True,12,59
6184987.mp4,Cory_2013-6-27_sc115,When is bad weather coming to Boston?,True,True,7,37
843545.mp4,Jonathan_2012-11-27_sc94,Where do you plan to travel?,True,True,6,28
23880561.mp4,Rachel_2012-02-09_sc60,Now France's king is bald.,True,True,5,26
630081.mp4,Cory_2013-6-27_sc113,Where is the grocery store?,True,True,5,27
5572514.mp4,Jonathan_2012-11-27_sc93,"In my freshman year, my friends were shocked when they saw that I was bald because of the tradition at Gallaudet University.",True,True,22,124
6184298.mp4,Cory_2013-6-27_sc115,Who is asking for directions?,True,True,5,29
559798.mp4,Rachel_2011-12-08_sc45,"""It never snows here in Boston."" ""Yes, it snows a lot in Boston. Have you spent a winter here before?""",True,True,20,102
58733724.mp4,Cory_2013-6-27_sc111,"If I don't have a book to read, I get bored.",True,True,11,44
83360967.mp4,Cory_2013-6-25_sc0106,"I wanted to be involved in sports and after-school activities, plus many other things. I wanted to be more socialized. So,",True,True,21,122
83938283.mp4,Cory_2013-6-27_sc112,"When my friend starts dying their hair, other friends will think it's cool and start joining.",True,True,16,93
7985632.mp4,Cory_2013-6-27_sc114,My family goes on vacation every year.,True,True,7,38
18436683.mp4,1-Ben-Introduction,"There are two different orientation paths, they are based on what?",True,True,11,66
36288803.mp4,Rachel_2012-01-27_sc50,Dad is like me. He likes chocolate cereal.,True,True,8,42
83941832.mp4,Cory_2013-6-27_sc112,Did the friends dye their whole heads together?,True,True,8,47
17582212.mp4,Rachel_2011-12-01_sc43,I watched a movie last night. I was really scared.,True,True,10,50
7710510.mp4,Jonathan_2012-11-27_sc90,Father arrived home late at night.,True,True,6,34
40386315.mp4,Rachel_2012-01-27_sc56,Are you going to school tomorrow?,True,True,6,33
2082.mp4,Cory_2013-6-27_sc107,My brother can't help me.,True,True,5,25
4233130.mp4,Jonathan_2012-11-27_sc98,Did you not pass out?,True,True,5,21
4232117.mp4,Jonathan_2012-11-27_sc98,When I meet new people I`m lousy at memorizing their names.,True,True,11,59
6189618.mp4,Cory_2013-6-27_sc115,"If Bob decides to adopt a big dog, he will have to accept the fact that he will spend lots of money on dog food.",True,True,25,112
3199.mp4,Cory_2013-6-27_sc107,The movie starts at 7.,True,True,4,22
31659131.mp4,Jonathan_2012-11-27_sc96,I invited a friend to go to a BBQ.,True,True,9,34
97996256.mp4,Rachel_2012-02-09_sc58,"I didn't see the accident, I was asleep.",True,True,8,40
23882730.mp4,Rachel_2012-02-09_sc60,If there is no snow I will cancel my ski trip.,True,True,11,46
6185577.mp4,Cory_2013-6-27_sc115,Who listens to the teacher?,True,True,5,27
65791368.mp4,2-Ben-Voice-Identity,This can be awkward for them especially when a deaf person is over there...,True,True,14,75
18903628.mp4,1-Ben-Introduction,His idea was the basis for different cultures and their ways to interpret or give meaning to different sensory experiences.,True,True,20,123
40386414.mp4,Rachel_2012-01-27_sc56,Do you like class?,True,True,4,18
36292795.mp4,Rachel_2012-01-27_sc50,My father and I are alike. We both like pineapple cream cheese.,True,True,12,63
83594638.mp4,Cory_2013-6-25_sc0106,When I was nearly all done with RIT. after about my third year. my father sensed that he had pretty much had it with IBM; he wanted to retire and change his career.,True,True,33,164
7118.mp4,Cory_2013-6-27_sc107,"If you have a book, I will perhaps read it.",True,True,10,43
256250.mp4,Rachel_2012-02-14_sc66,We should bring in the Deaf mentor to meet the parents.,True,True,11,55
97996848.mp4,Rachel_2012-02-09_sc58,I automatically keep information in the back of my mind.,True,True,10,56
31656566.mp4,Jonathan_2012-11-27_sc96,Should I go ahead and host a BBQ?,True,True,8,33
45239274.mp4,Cory_2013-6-25_sc0106,Traduzione non trovata,True,True,3,22
7698632.mp4,Jonathan_2012-11-27_sc90,Have those two friends left?,True,True,5,28
3379742.mp4,Cory_2013-6-27_sc108,"If Obama picks a Republican, he will be sorry.",True,True,9,46
58865923.mp4,Rachel_2012-01-27_sc52,"Dad is funny, but Mom is serious.",True,True,7,33
31660315.mp4,Jonathan_2012-11-27_sc96,I need to pay rent.,True,True,5,19
3166089.mp4,Jonathan_2012-11-27_sc96,Bob gave roses to his girlfriend.,True,True,6,33
4235157.mp4,Jonathan_2012-11-27_sc98,Who is that person?,True,True,4,19
7569262.mp4,Rachel_2012-02-14_sc63,Everyone knows that John left to drive to Maine.,True,True,9,48
50800936.mp4,Rachel_2012-02-14_sc62,Mary used to teach but now she works online.,True,True,9,44
53748459.mp4,5-Ben-Deaf-Grunts,He placed third in the election but was willing to give his speech that he prepared to win the Caucus. So as he was presenting his voice was building up and he started screaming.,True,True,34,178
7982476.mp4,Cory_2013-6-27_sc114,Is it healthy to lay out and tan?,True,True,8,33
6187548.mp4,Cory_2013-6-27_sc115,I haven't paid rent.,True,True,4,20
18455093.mp4,1-Ben-Introduction,They are basically based on the idea of how human language is expressed.,True,True,13,72
70287913.mp4,Rachel_2012-02-09_sc59,You said you wanted to punish him/her so go ahead don't dismiss it.,True,True,13,67
7691736.mp4,Jonathan_2012-11-27_sc90,Those friends dyed their hair together.,True,True,6,39
632051.mp4,Cory_2013-6-27_sc113,"If my friends are going to the party, I will join.",True,True,11,50
18626145.mp4,1-Ben-Introduction,The idea is basically how the two modalities are different based on their primary message system and how people express them.,True,True,21,125
50801625.mp4,Rachel_2012-02-14_sc62,"Yesterday, it rained four times.",True,True,5,32
90200300.mp4,7-Ben-Social-Msg,"Now back to Deaf people: As they learn about noises they should not make, they share.",True,True,16,85
6187647.mp4,Cory_2013-6-27_sc115,My aunt isn't good at making apple pies.,True,True,8,40
4233129.mp4,Jonathan_2012-11-27_sc98,I didn`t enjoy talking to Donna and Jessica.,True,True,8,44
15720217.mp4,Jonathan_2012-11-27_sc97,The bride and groom danced their last dance before the wedding ended with their own choice of a song.,True,True,19,101
11945724.mp4,Rachel_2012-01-27_sc53,"If I have a baby, I want an Irish name but the father wants a French name.",True,True,17,74
8396557.mp4,Cory_2013-6-27_sc109,Have Jack and Sue met?,True,True,5,22
632939.mp4,Cory_2013-6-27_sc113,Where did you go to high school?,True,True,7,32
33735013.mp4,Rachel_2012-02-09_sc61,I won't be thrilled if there's pineapple cream cheese.,True,True,9,54
1540021.mp4,Rachel_2011-12-08_sc44,"""Mc Donalds is a snobby restaurant right?"" ""No, Mcdonalds is a cheap restaurant. They serve hamburgers.""",True,True,16,104
50011306.mp4,Rachel_2011-12-08_sc46,Who was kicked out of the plane? Alec Baldwin.,True,True,9,46
97997933.mp4,Rachel_2012-02-09_sc58,"The box is really big, it's not small.",True,True,8,38
83941931.mp4,Cory_2013-6-27_sc112,Obama is swimming at the beach?,True,True,6,31
10505807.mp4,9-Ben-Sensory-Politics,"Some cultures have more expanded range norms than others, but all of them have range expectations.",True,True,16,98
28715.mp4,Jonathan_2012-11-27_sc95,Where are you putting the tree?,True,True,6,31
36289800.mp4,Rachel_2012-01-27_sc50,I like chocolate cereal but there isn't any. Why is that?,True,True,11,57
83941043.mp4,Cory_2013-6-27_sc112,What did the friend do?,True,True,5,23
841314.mp4,Jonathan_2012-11-27_sc94,My friend is playing video games.,True,True,6,33
254728.mp4,Rachel_2012-02-14_sc66,"It is very intimidating. There will be seven professionals informing the two parents that their child seem to be sick or have the ""cancer"".",True,True,24,139
40386117.mp4,Rachel_2012-01-27_sc56,Are you watching the football game?,True,True,6,35
1540711.mp4,Rachel_2011-12-08_sc44,"""The cafeteria is serving ice cream tonight."" ""No, I just came from there and there wasn't any ice cream.""",True,True,19,106
90653137.mp4,7-Ben-Social-Msg,"For example, the journal paper, which has holes in the paper, if you rip it slowly...",True,True,16,85
11946316.mp4,Rachel_2012-01-27_sc53,The teacher didn't tell me class was cancelled so I went and sat there waiting for about twenty minutes.,True,True,19,104
255945.mp4,Rachel_2012-02-14_sc66,"The doctors often would say ""We should discuss the grief progress. Here's the social worker and counselor, they will help you to nagivate the grief progress.""",True,True,26,158
54316179.mp4,5-Ben-Deaf-Grunts,Other cultures have controlled laughing. They have their own acceptable range that you shouldn't go beyond. It's good to stay within the range.,True,True,23,143
7983560.mp4,Cory_2013-6-27_sc114,Did the teacher clean the classroom?,True,True,6,36
7569161.mp4,Rachel_2012-02-14_sc63,"I know I'm late, but I will be finished soon.",True,True,10,45
40351306.mp4,Rachel_2011-12-08_sc46,Who loves Bill?,True,True,3,15
3377969.mp4,Cory_2013-6-27_sc108,He/she will go to school if it's not canceled.,True,True,9,46
58865924.mp4,Rachel_2012-01-27_sc52,The boy lied and blamed the dog.,True,True,7,32
26826431.mp4,Rachel_2012-01-27_sc51,John will drive Mary to work.,True,True,6,29
58733723.mp4,Cory_2013-6-27_sc111,"When I don't have money, I tend to go to my aunt's and eat there.",True,True,15,65
7345029.mp4,Jonathan_2012-11-27_sc92,"When I finish cleaning the kitchen, mom will take me to my friends house.",True,True,14,73
4234853.mp4,Jonathan_2012-11-27_sc98,Who is going to the post office?,True,True,7,32
79804104.mp4,Cory_2013-6-27_sc114,The clothes are on sale because they used to be expensive.,True,True,11,58
83941635.mp4,Cory_2013-6-27_sc112,Did the boy feed the fire?,True,True,6,26
58865726.mp4,Rachel_2012-01-27_sc52,I lied and told my wife that her mom's food was good when really it wasn't.,True,True,16,75
253917.mp4,Rachel_2012-02-14_sc66,"Ask another group, the CRASHED group about the car and whether if the glass is broken.",True,True,16,86
171820.mp4,Cory_2013-6-27_sc110,"My dad likes pineapple cream cheese, like me.",True,True,8,45
17587203.mp4,Rachel_2011-12-01_sc43,There's not many animals here in Boston.,True,True,7,40
17590198.mp4,Rachel_2011-12-01_sc43,My worst enemy is my alarm clock.,True,True,7,33
23881054.mp4,Rachel_2012-02-09_sc60,"When it's raining, I go out, I don't stay home.",True,True,10,47
4234549.mp4,Jonathan_2012-11-27_sc98,Where does your family tend to vacation?,True,True,7,40
256148.mp4,Rachel_2012-02-14_sc66,It would turn into a positive thing.,True,True,7,36
50800738.mp4,Rachel_2012-02-14_sc62,Mary arrived late.,True,True,3,18
64369711.mp4,2-Ben-Voice-Identity,"If you speak fast it means that you're smart, witty, smooth, and have a sharp mind.",True,True,16,83
632545.mp4,Cory_2013-6-27_sc113,Why do you have to use the video phone? Can't you text?,True,True,12,55
3377871.mp4,Cory_2013-6-27_sc108,"If he hadn't lost his ticket, then he could have gone to the play.",True,True,14,66
7578507.mp4,Rachel_2012-01-27_sc55,Farms like the hot summers because it's easy to grow big vegetables.,True,True,12,68
6184888.mp4,Cory_2013-6-27_sc115,Where does your family tend to vacation every year?,True,True,9,51
66989916.mp4,2-Ben-Voice-Identity,So that experience is really off and it's a different orientation.,True,True,11,66
75783329.mp4,Rachel_2012-01-27_sc55,"I didn't know that I was not allowed to sit on the table, I'm sorry.",True,True,15,68
5597118.mp4,Rachel_2011-12-08_sc45,Who found my keys?,True,True,4,18
7982180.mp4,Cory_2013-6-27_sc114,Do I look good in this plaid shirt?,True,True,8,35
978522.mp4,Rachel_2012-02-09_sc57,I don't have any money.,True,True,5,23
58735010.mp4,Cory_2013-6-27_sc111,"After not studying, there's always a pop quiz.",True,True,8,46
3381121.mp4,Cory_2013-6-27_sc108,If the box hasn't arrived yet you should contact Fedex,True,True,10,54
45035462.mp4,Cory_2013-6-25_sc0106,Traduzione non trovata,True,True,3,22
2590.mp4,Cory_2013-6-27_sc107,My friend is thrilled because he won the lottery.,True,True,9,49
24432441.mp4,4-Ben-Deaf-Speech,"So the presumption that deaf people cannot talk comes from a hearing orientation, based on the maority (hearing) culture.",True,True,19,121
10890596.mp4,3-Ben-Voice-Life,which means that there is a long list of speech disorder diagnoses that can be applied with respect to the quality of the speech.,True,True,24,129
28614.mp4,Jonathan_2012-11-27_sc95,What are you currently working on?,True,True,6,34
31654693.mp4,Jonathan_2012-11-27_sc96,Friends went to the movie theater because Harry Potter Part 7 just released.,True,True,12,76
3380728.mp4,Cory_2013-6-27_sc108,"If it had rained yesterday, I would've gone to the movies for sure.",True,True,13,67
83942326.mp4,Cory_2013-6-27_sc112,Did the family adopt small puppies?,True,True,6,35
7987410.mp4,Cory_2013-6-27_sc114,"If I fail a test, my mom will blow her top.",True,True,11,43
63826969.mp4,5-Ben-Deaf-Grunts,"For example, Bauhman shared his locker room experience.",True,True,8,55
53869368.mp4,5-Ben-Deaf-Grunts,"People can't imagine how, if a person who can't control his voice, how he would run the country. So automatically people can't accept him as president just by his voice. That is an example of excessive voice in comparison to grunts.",True,True,41,232
24918677.mp4,4-Ben-Deaf-Speech,"She had to miss her school's scheduled SAT exam due to illness, so she had to take the SAT at a hearing high school nearby.",True,True,25,123
172529.mp4,Cory_2013-6-27_sc110,"Dad likes chocolate cereal, like me.",True,True,6,36
54349951.mp4,5-Ben-Deaf-Grunts,"So that comment about how deaf people laugh, well laughing can be taught.",True,True,13,73
97998426.mp4,Rachel_2012-02-09_sc58,The boy never goes home.,True,True,5,24
253816.mp4,Rachel_2012-02-14_sc66,Or ask the COLLIDED group about the car and if the glass was broken?,True,True,14,68
3378265.mp4,Cory_2013-6-27_sc108,"If the book wasn't boring, I would've read it.",True,True,9,46
21466585.mp4,4-Ben-Deaf-Speech,I want to share with you the experience that I had growing up.,True,True,13,62
7569567.mp4,Rachel_2012-02-14_sc63,"I used to read the New York Times, but now I read the Boston Globe and wow it's different.",True,True,19,90
70288111.mp4,Rachel_2012-02-09_sc59,"What's the name of the city where BU is? Bustun? No, it's Boston.",True,True,13,65
26827518.mp4,Rachel_2012-01-27_sc51,"Yes, the car really is broken down.",True,True,7,35
29930.mp4,Jonathan_2012-11-27_sc95,"If my computer breaks down, I tell Carol.",True,True,8,41
97997834.mp4,Rachel_2012-02-09_sc58,My pay increased a little bit.,True,True,6,30
257063.mp4,Rachel_2012-02-14_sc66,"There are two groups with same guidelines. One group has Deaf professionals being involved, while another group did not.",True,True,19,120
15717948.mp4,Jonathan_2012-11-27_sc97,"When I make a list for the BBQ, I have to make sure I invite all of my friends.",True,True,19,79
31657946.mp4,Jonathan_2012-11-27_sc96,Does Bob like reading books?,True,True,5,28
842024.mp4,Jonathan_2012-11-27_sc94,Is the video game easy to beat?,True,True,7,31
5597414.mp4,Rachel_2011-12-08_sc45,"“Don`t eat cookies with butter.” “Well, I like cookies, but if they have butter, I still don`t care.”",True,True,18,101
23883421.mp4,Rachel_2012-02-09_sc60,Bob doesn't know president Silber because he isn't the president anymore.,True,True,11,73
31657059.mp4,Jonathan_2012-11-27_sc96,Did your friends watch a movie at the theater?,True,True,9,46
845574.mp4,Jonathan_2012-11-27_sc94,I arrived school late because I was in a bike accident.,True,True,11,55
630475.mp4,Cory_2013-6-27_sc113,My friend likes to VP rather than text because he likes to communicate in ASL.,True,True,15,78
7698333.mp4,Jonathan_2012-11-27_sc90,Did Father arrive home late at night?,True,True,7,37
26826332.mp4,Rachel_2012-01-27_sc51,"Does John drive Mary to work? No, he usually drives Amy to work.",True,True,13,64
97997735.mp4,Rachel_2012-02-09_sc58,I start off warm and then later I get really hot.,True,True,11,49
8395571.mp4,Cory_2013-6-27_sc109,I met a lot of interesting people last night.,True,True,9,45
1169.mp4,Cory_2013-6-27_sc107,"She is fine with broccoli, but she refuses to eat spinach.",True,True,11,58
31658341.mp4,Jonathan_2012-11-27_sc96,My friend crashed the party last night.,True,True,7,39
50802118.mp4,Rachel_2012-02-14_sc62,John has a different car.,True,True,5,25
29525.mp4,Jonathan_2012-11-27_sc95,The kids hate their principal because he bawls them out if they have not done their homework.,True,True,17,93
17588202.mp4,Rachel_2011-12-01_sc43,My ancestors are from Germany.,True,True,5,30
1879.mp4,Cory_2013-6-27_sc107,My friend doesn't want to go out.,True,True,7,33
3381517.mp4,Cory_2013-6-27_sc108,"When you leave, would you mind closing the gate?",True,True,9,48
7028838.mp4,Rachel_2012-02-09_sc59,"Your family, specifically your parents, are important.",True,True,7,54
36290798.mp4,Rachel_2012-01-27_sc50,If that is pineapple cream cheese then I won't eat the bagel.,True,True,12,61
83943512.mp4,Cory_2013-6-27_sc112,The friends dye their hair many colors together.,True,True,8,48
70287223.mp4,Rachel_2012-02-09_sc59,"I'll follow whatever, I don't care.",True,True,6,35
90083199.mp4,7-Ben-Social-Msg,Both of these cases basically involve the range of cultural acceptance for making noise.,True,True,14,88
11946119.mp4,Rachel_2012-01-27_sc53,Do you want to go out and buy shoes?,True,True,9,36
5080298.mp4,Rachel_2012-02-14_sc62,Mary owns many different cars.,True,True,5,30
17595190.mp4,Rachel_2011-12-01_sc43,I have to take the test again.,True,True,7,30
844356.mp4,Jonathan_2012-11-27_sc94,"If my friend goes out fishing, I have to monitor the weather to make sure it`s fine for fishing.",True,True,19,96
48629582.mp4,8-Ben-Control-of-sound-places,"He was making bubbles creatively. After that, he flushed.",True,True,9,57
7566422.mp4,Rachel_2012-02-14_sc63,He/She knows many different men.,True,True,5,32
7984053.mp4,Cory_2013-6-27_sc114,I was drunk last night.,True,True,5,23
978423.mp4,Rachel_2012-02-09_sc57,"If I don't have any money, I go to my aunt's house and eat there.",True,True,15,65
40214885.mp4,8-Ben-Control-of-sound-places,My hearing colleague here at Gallaudet University. He told me that he could identify which Deaf or hearing person in the public bathroom as they're in the stall based on how they emit the waste.,True,True,35,194
253512.mp4,Rachel_2012-02-14_sc66,Then they regathered the groups a week later and asked them some questions.,True,True,13,75
11945428.mp4,Rachel_2012-01-27_sc53,Mary is funny. She really wants an ugly dog.,True,True,9,44
6188533.mp4,Cory_2013-6-27_sc115,"When the bride and groom danced their last song at their wedding, everyone looked on quietly.",True,True,16,93
629588.mp4,Cory_2013-6-27_sc113,People aren't using records anymore because they have iPods now.,True,True,10,64
97999413.mp4,Rachel_2012-02-09_sc58,It wasn't me who started to open the can.,True,True,9,41
50801527.mp4,Rachel_2012-02-14_sc62,Now the two of us know who arrived yesterday.,True,True,9,45
70286630.mp4,Rachel_2012-02-09_sc59,I can't believe there has not been a decision yet.,True,True,10,50
23882926.mp4,Rachel_2012-02-09_sc60,"In the event of no snow, my trip has to be cancelled.",True,True,12,53
70351614.mp4,Rachel_2011-12-08_sc46,When Jack was standing outside did he see something/someone weird?,True,True,10,66
